CLASS=UNKNOWN	0678562 0785637 0694263 0008813 0080861 1042932 0910802	0557667 0785637 0910802 0281590 0678562 0785637 0694263 0008813 0080861 1042932 0910802 0490159 0553678 0678562 0785637 0694263 0008813 0080861 1042932 0910802 1020419 0736121 0252531 0754212 1042932 0910802 0281590 0678562 0785637 0694263 0580929
CLASS=UNKNOWN	0678562 0785637 0694263 0008813 0080861 1042932 0910802	0560222 0678562 0785637 0694263 0008813 0080861 1042932 0910802 0339876 0346881 0335034 0212657 0013204 0360134 0269091 0910802 0560222 0678562 0785637 0694263 0008813 0080861 1042932 0910802 0339876 0346881 0580929
CLASS=UNKNOWN	0678562 0785637 0694263 0008813 0080861 1042932 0910802	0269091 0910802 0694263
CLASS=UNKNOWN	0678562 0785637 0694263 0008813 0080861 1042932 0910802	0560222 0678562 0785637 0694263 0008813 0080861 1042932 0910802 0754212 0678562 0785637 0694263 0008813 0080861 1042932 0910802 0531084 0462153
CLASS=UNKNOWN	0678562 0785637 0694263 0008813 0080861 1042932 0910802	0708439 0123481 0772486 0694263 0162820 0678562 0785637 0754212 0678562 0785637 0694263 0845368 0080861 1042932 0910802 0754212 0678562 0785637 0694263 0855657 0748782 0557667 0308130 0289950 0678562 0785637 0694263 0490159
CLASS=UNKNOWN	0678562 0785637 0694263 0008813 0080861 1042932 0910802	0560222 0678562 0785637 0694263 0008813 0080861 1042932 0910802 0339876 0346881 0335034 0212657 0013204 0360134 0269091 0910802 0560222 0678562 0785637 0694263 0008813 0080861 1042932 0910802 0339876 0346881 0580929
CLASS=UNKNOWN	0678562 0785637 0694263 0008813 0080861 1042932 0910802	0560222 0678562 0785637 0694263 0008813 0080861 1042932 0910802 0295063 0291357 0977270 1079654 0809167 0281590 0228001 1069376 0395187 0678562 0785637 0694263 0008813 0080861 1042932 0910802 0295063 0291357 0977270 0580929
CLASS=UNKNOWN	0678562 0785637 0694263 0008813 0080861 1042932 0910802	0584421 0449930 0678562 0785637 0694263 0202173 1041512 0176442 0754212 0339875 0381742 0678562 0785637 0784491 0308130 0289950 0678562 0785637 0694263 0754212 0678562 0785637 0694263 0008813 0080861 1042932 0910802
CLASS=UNKNOWN	0678562 0785637 0694263 0008813 0080861 1042932 0910802	0080861 1042932 0178086 0910802 0008813 0678562 0785637 0793584 0222680 0678562 0785637 0694263 0406197 0080861 1042932 0178086 0910802 0008813 0678562 0785637 0793584 0222680 0678562 0785637 0694263 0531267
CLASS=UNKNOWN	0678562 0785637 0694263 0008813 0080861 1042932 0910802 0736121 0252531	-
CLASS=UNKNOWN	1119907 0678562 0785637 0694263	-
CLASS=UNKNOWN	1119907 0678562 0785637 0694263	1119907 0678562 0785637 0694263 1035664 0678562 0785637 0694263 0736121 0252531 0360134 0269091 0910802 0694263
CLASS=UNKNOWN	0008813 1042932 1042932 0694263	-
CLASS=UNKNOWN	0008813 1042932 1042932 0694263	0845368 1042932 1042932 0694263 0255907 1034216 0999132 0926863 0390679 0269091 0910802 0008813 0694263 0129267 0008813 0269091 0910802 0080861 0178086 0899669

CLASS=UNKNOWN	0772486 1018473 0289950 0363098 0339875 0995962	-
CLASS=UNKNOWN	0772486 1018473 0289950 0363098 0339875 0995962	0772486 1018473 0289950 0363098 0339875 0995962 0754212 0880931 0444946 0880931 1012920
CLASS=UNKNOWN	0772486 1018473 0289950 0363098 0339875 0995962	-
CLASS=VIDEO	0772486 1018473 0289950 0363098 0339875 0995962 1034216 0035110 1055194	-

CLASS=OTHER	0705117 0497892 0491936 0162820 1047250	-
CLASS=OTHER	0705117 0497892 0491936 0162820 1047250	-
CLASS=OTHER	0705117 0497892 0491936 0162820 1047250	0705117 0497892 0491936 0162820 0944220 0880931 0444946 0880931 1012920
CLASS=OTHER	0705117 0497892 0491936 0162820 1047250	-
CLASS=OTHER	0705117 0497892 0491936 0162820 1047250	-
CLASS=UNKNOWN	0705117 0497892 0491936 0162820 1047250 0855657 0500051 1041512 0148283 0439733	-
CLASS=UNKNOWN	0705117 0497892 0491936 0162820 1047250 0855657 0500051 1041512 0148283 0439733	-

CLASS=NOVEL | CLASS=VIDEO	0085242 0472881 0921116 0174335	-
CLASS=NOVEL | CLASS=VIDEO	0085242 0472881 0921116 0174335	0085242 0472881 0921116 0174335 0754212 0880931 0444946 0880931 1012920

CLASS=OTHER	0266172 0392342 0711085 0002023	-
CLASS=UNKNOWN	0266172 0392342 0711085 0002023 0792288 0509847 0129267 0899669 0699511	-
CLASS=UNKNOWN	0266172 0392342 0711085 0002023 0792288 0509847 0129267 0899669 0699511	0266172 0392342 0711085 0002023 0792288 0509847 0161381 0129267 1064033 0836327 0899669 0699511 0754212 0898231 1123535 0772486 1061372
CLASS=UNKNOWN	0266172 0392342 0711085 0002023 0792288 0509847 0129267 0899669 0699511	0266172 0392342 0711085 0002023 0792288 0509847 0129267 0899669 0699511 0291357 0123481 0772486 0263574 0275878 0679140 0401401

CLASS=UNKNOWN	0479957 0427568 0711085 0030792 0654883 0999132 1041512 0222680	-
CLASS=UNKNOWN	0479957 0427568 0711085 0030792 0654883 0999132 1041512 0222680	0479957 0427568 0711085 0030792 1041512 0222680 0260395 0873441 0784491 0479957 0427568 0711085 0030792 0605541 0388397 0999132 0849115 0715282 0162820 0222680 0768232 0260395 0873441 0881057 0229718 0162820 0580929
CLASS=UNKNOWN	0584524 0425984 1041512 0222680	-
CLASS=UNKNOWN	0584524 0425984 1041512 0222680	-
CLASS=OTHER	0266172 0392342 0711085 0002023	-
CLASS=UNKNOWN	0266172 0392342 0711085 0002023 1041512 0222680	-
CLASS=UNKNOWN	0266172 0392342 0711085 0002023 1041512 0222680	-
CLASS=UNKNOWN	0266172 0392342 0711085 0002023 1041512 0222680	-
CLASS=UNKNOWN	0550888 0219750 1041512 0222680	-
CLASS=UNKNOWN	0550888 0219750 1041512 0222680	-

CLASS=OTHER	1022940 0008271 0694263	-
CLASS=OTHER	1022940 0008271 0694263	0245767 1021914 1022940 0008271 0694263 0586450 0031957 0718962 0123481 0855657 0291357 0905407 0309374 0750921 0158475 0491827 0750921 0297512 0372690 0406197 0080861 0621540 0500948 1102534 0578321 0988596 0291357 0588214 0431804 0105324 0545633

CLASS=UNKNOWN	0123479 0718963 0944743 0193543 0828628 1055304	-
CLASS=UNKNOWN	0123479 0718963 0944743 0193543 0828628 1055304	0123479 0718963 0944743 0193543 0828628 1055304 0754212 0880931 0444946 0880931 1012920
CLASS=GAME	0597211 0123479 0718963 0944743 0162820 0042895	-

CLASS=OTHER	0008174 0485846 0255587 0773285 0517582 0374599 0047096	-
CLASS=OTHER	0008174 0485846 0255587 0773285 0517582 0374599 0047096	0008174 0485846 0255587 0773285 0517582 0374599 0047096 0957763 0880931 0444946 0536012 0911248
CLASS=OTHER	0008174 0485846 0255587 0773285 0517582 0374599 0047096	-
CLASS=UNKNOWN	0008174 0485846 0047095 0033015	-
CLASS=UNKNOWN	0008174 0485846 0047095 0033015	-
CLASS=UNKNOWN	0008174 0485846 0047095 0033015	-
CLASS=UNKNOWN	0008174 0485846 0047095 0864898	-
CLASS=UNKNOWN	0008174 0485846 0047095 0864898	-

CLASS=NOVEL | CLASS=VIDEO	0569426 0144463	-
CLASS=NOVEL | CLASS=VIDEO	0569426 0144463	-
CLASS=NOVEL | CLASS=VIDEO	0569426 0144463	0569426 0144463 0754212 0880931 0444946 0880931 1012920
CLASS=NOVEL | CLASS=VIDEO	0569426 0144463	0982816 0569426 0144463 0781505 0202808 0441517 0946324 0077000 0335623 0667003 0442930 0250796 0097217 1065334 0754212 0557667 0926863 0390679 0727209 0995962 0881057 1059968 0399721 0727209 0995962 0490159 0754212 0563980 0836971 0158475 0578321 1023598 0667003 0442930 0250796 0097217 1065334 0982816 0569426 0144463 0781505 0202808 0441517 0946324 0077000 0335623 0406197 0448696 0439302
CLASS=NOVEL | CLASS=VIDEO	0569426 0144463	-
CLASS=NOVEL | CLASS=VIDEO	0569426 0144463	-
CLASS=NOVEL | CLASS=VIDEO	0569426 0144463	0569426 0144463 0271248 0667003 0442930 0250796 0097217 1065334 0280867 1034216 0999132 0546639 0384980 1034216 0035110 0546639 0892108 0655567 0158475 0384980 0340659 0589288 0876101 1034216 0377791 0020370 0784491 0976685 0148058 0350684 0463453 0757903 0691963 0024612 1110131 0283231 0591940 0593824 0591940 1046420
CLASS=NOVEL | CLASS=VIDEO	0569426 0144463	-
CLASS=NOVEL | CLASS=VIDEO	0569426 0144463	0569426 0144463 0784491 0832933 1106567 0694263 0569426 0144463 0748782 0158475 0350684 0463453 0406197 0569426 0144463 0377701 0736121 0252531 0406197 0569426 0144463 0748782 0246396 0406197 0569426 0144463 0123481 0772486 0118175 1117219 0580929 0569426 0144463 0512458 0569426 0312896 0569426 0492629 0736121 0291357 0081321 0860630 0790109
CLASS=NOVEL | CLASS=VIDEO	0569426 0144463	-
CLASS=NOVEL | CLASS=VIDEO	0569426 0144463	-

CLASS=GAME	0162820 0412439 0694263 0424184 0085828 0162820 0042895	-
CLASS=GAME	0162820 0412439 0694263 0424184 0085828 0162820 0042895	0424184 0085828 0162820 0042895 0754212 0424184 0085828 0162820 0042895 0736121 0252531 0754212 0031957 0718962 0424184 0085828 0162820 0042895 0361819 0780918 0754212 0162820 0412439 0694263

CLASS=VIDEO	1035752 0593913 0605541 0388397	-
CLASS=UNKNOWN	1035752 0593913 0605541 0388397 0291357 0544340 0870273	-
CLASS=UNKNOWN	1035752 0593913 0605541 0388397 0291357 0544340 0870273	0557667 1035752 0593913 0605541 0388397 0490159 0544340 0870273 0291357 0679140 1069376 0784491 0198075 0339764 0198075 0339764 0784491 0259503 0831263 0784491 0831263 0300345 0308564 0555080 0494975 0753687 0583720 0784491 0580929
CLASS=UNKNOWN	1035752 0593913 0605541 0388397 0291357 0544340 0870273	1035752 0593913 0605541 0388397 0291357 0448696 1075910 0544340 0870273 1062474 0727209 0995962 0784491 0257843 0293898 0204955 0784491 0898231 0898231 0522792 0522792
CLASS=UNKNOWN	1035752 0593913 0605541 0388397 0291357 0009532 0505975	-
CLASS=UNKNOWN	1035752 0593913	-
CLASS=UNKNOWN	1035752 0593913	0875138 0872185

CLASS=VIDEO | CLASS=NOVEL	0049361 0225057 0738061 0295401 0222565	-
CLASS=VIDEO | CLASS=NOVEL	0049361 0225057 0738061 0295401 0222565	0049361 0225057 0738061 0295401 0222565 0754212 0880931 0444946 0880931 1012920

CLASS=NOVEL | CLASS=VIDEO	0266555 0733318 0447686 0299555	-
CLASS=NOVEL | CLASS=VIDEO	0266555 0733318 0447686 0299555	0266555 0733318 0447686 0299555 0807318 0694397 0888307 1055086 0142544 0546302 0784491 0464472 0673355 0694263

CLASS=UNKNOWN	0010782 0409707 0194326 0509847 0728017 0310149 0998894 1041512 0578892	-
CLASS=UNKNOWN	0010782 0409707 0194326 0509847 0728017 0310149 0998894 1041512 0578892	-
CLASS=GAME | CLASS=VIDEO	0010782 0409707 0194326 0509847 0173270	-
CLASS=GAME | CLASS=VIDEO	0010782 0409707 0194326 0509847 0173270	0331796 0201096
CLASS=GAME | CLASS=VIDEO	0010782 0409707 0194326 0509847 0173270	0010782 0409707 0194326 0509847 0173270 0467333 0918973 0498685 0754212 0010782 0409707 0194326 0509847 0173270 0467333 0918973 0498685 0031957 0158475 1055304 0736121 0252531 0754212 0010782 0409707 0194326 0509847 0173270 0467333 0918973 0580929
CLASS=UNKNOWN	0923912 0632476 0010782 0409707 0194326 0509847 0173270 0031957 0158475 1055304 0736121 0252531	-
CLASS=UNKNOWN	0923912 0632476 0010782 0409707 0194326 0509847 0173270 0031957 0158475 1055304 0736121 0252531	0010782 0409707 0194326 0509847 0173270 0923912 0632476 1055304 0957501 0087837 0543547 1106567 0881057 0010782 0409707 0194326 0509847 0173270 0923912 0632476 0031957 0158475 1055304 0736121 0252531 0323126

CLASS=VIDEO	0021215 0828628 0269091	-
CLASS=UNKNOWN	0021215 0828628 0269091 0123481 0308924 0219750 0372805 0836656	-
CLASS=UNKNOWN	0021215 0828628 0269091 0123481 0308924 0219750 0372805 0836656	-
CLASS=UNKNOWN	0021215 0828628 0269091 0123481 0308924 0219750 0372805 0836656	-

CLASS=VIDEO	1017432 0688815 0174229	-

CLASS=VIDEO	0322801 1001484	-

CLASS=UNKNOWN	0208773 0928787 0938753 0242042 0329033 0642444 0482835 0747808 0517582 0891452 0003137 1077403	-
CLASS=UNKNOWN	0208773 0928787 0938753 0242042 0329033 0642444 0482835 0747808 0517582 0891452 0003137 1077403	0208773 0928787 0938753 0242042 0329033 0642444 0482835 0747808 0003137 1077403
CLASS=UNKNOWN	0208773 0928787 0938753 0242042 0329033 0642444 0482835 0747808 0517582 0891452 0003137 1077403	0557667 0208773 0928787 0938753 0242042 0329033 0642444 0482835 0747808 0517582 0891452 0003137 1077403 0123481 0772486 1039829 0812770 0814520 0656218 0490159 0784491 0974290 0246396 0694263
CLASS=UNKNOWN	0208773 0928787 0938753 0242042 0329033 0642444 0482835 0747808 0517582 0891452 0003137 1077403	0208773 0928787 0938753 0242042 0329033 0642444 0482835 0747808 0517582 0891452 0003137 1077403 0881057 0208773 0928787 0938753 0242042 0329033 0642444 0482835 0747808 0517582 0891452 0003137 1077403 0003137 1077403 0872080 0879828 0784491 0942375 0580929
CLASS=UNKNOWN	0208773 0928787 0938753 0242042 0329033 0642444 0482835 0747808 0517582 0891452 0003137 1077403	0208773 0928787 0938753 0642444 0573173 0517582 0891452 0003137 1077403 0314628 0329033 0642444 0482835 0747808 0150623 0482835 1039829 0269758 0597211 0568179 0444946 0300930 0626761 0260395 0452614 0116578 0359973 0679140 0401401 0580929
CLASS=UNKNOWN	0208773 0928787 0938753 0242042 0329033 0642444 0482835 0747808 0517582 0891452 0003137 1077403 1071079 0264984	-
CLASS=UNKNOWN	0208773 0928787 0938753 0242042 0329033 0642444 0482835 0747808 0517582 0891452 0003137 1077403 1071079 0264984	0208773 0928787 0938753 0242042 0329033 0642444 0482835 0747808 0003137 1077403
CLASS=UNKNOWN	0208773 0928787 0938753 0242042 0329033 0642444 0482835 0747808 0517582 0891452 0003137 1077403 1071079 0264984	0718962 0878719 0642444 0694263 0208773 0928787 0938753 0242042 0329033 0642444 0482835 0747808 0003137 1077403 0754212 0880931 0444946 1071079 0438139
CLASS=ZIPCODE	0208773 0754615 0831957 1109425	-

CLASS=VIDEO	0608067 0608067 0608067	-

CLASS=NOVEL | CLASS=VIDEO	0558972 0448696 0371451 0202808	-
CLASS=NOVEL | CLASS=VIDEO	0558972 0448696 0371451 0202808	0553058 0546302 0214743 0558972 0448696 0371451 0202808 0172646 0748782 0546639 0855682 1040693 0306220 0931307 0763666

CLASS=VIDEO	0449930 0995962	-
CLASS=VIDEO	0449930 0995962	0678219 0185093 0894386
CLASS=VIDEO	0449930 0995962	-

CLASS=TRAVEL	0961838 0161381 0715282 0162820 0694263	-
CLASS=TRAVEL	0961838 0161381 0715282 0162820 0694263	0961838 0161381 0918837 0715282 0162820 0694263 0271248 0387462 0959886 1055304
CLASS=UNKNOWN	0923912 0043828 0938753 0715282 0162820 1069376	-
CLASS=UNKNOWN	0923912 0043828 0938753 0715282 0162820 1069376	0923912 0043828 0715282 0162820 0361819 0780918 0694263
CLASS=UNKNOWN	0961838 0161381 0918837 0715282 0162820 1069376 0748782 0709617 0329263 0938754 0246396 0031957 0142544 0546302 0706059 0751845 0174229 0623444 0775648	-
CLASS=UNKNOWN	0961838 0161381 0918837 0715282 0162820 1069376 0748782 0709617 0329263 0938754 0246396 0031957 0142544 0546302 0706059 0751845 0174229 0623444 0775648	0961838 0161381 0918837 0715282 0162820 1069376 0748782 0709617 0329263 0938754 0246396 0031957 0142544 0546302 0962643 0836656 1017433 0387462 0174229 0623444 0775648 0784491 0961838 0161381 0918837 0387462 0356316 0814520 0656218 0580929
CLASS=UNKNOWN	0961838 0161381 0918837 0715282 0162820 1069376 0748782 0709617 0329263 0938754 0246396 0031957 0142544 0546302 0706059 0751845 0174229 0623444 0775648	0961838 0161381 0918837 0715282 0162820 1069376 0748782 0709617 0329263 0938754 0246396 0031957 0142544 0546302 0706059 0751845 0980417 1017433 0369326 0099037 0775648 0754212 0715282 0162820 0814520 0656218 0754212 0923912 0043828 0715282 0162820 0580929
CLASS=TRAVEL	0961838 0161381 0715282 0162820 0694263	-
CLASS=TRAVEL	0961838 0161381 0715282 0162820 0694263	0961838 0161381 0918837 0715282 0162820 0694263 0271248 0387462 0959886 1055304
CLASS=UNKNOWN	0961838 0161381 0631826 0878719 0499826 1078554 1062359 0064556 0064556	-
CLASS=UNKNOWN	0961838 0161381 0631826 0878719 0499826 1078554 1062359 0064556 0064556	0923912 0043828 0064558 0965428 0694263 0784491 0962643 0928787 0361819 0780918 0694263 0129267 0271248 0961838 0161381 0918837 0590245 0568179 0003137 0825705 0105324 0920431 1084583 0027074 1051825 0546639 0003137 0561134 0259503 1034216 0580929
CLASS=TRAVEL	0961838 0161381 0715282 0162820 0694263	-
CLASS=TRAVEL	0961838 0161381 0715282 0162820 0694263	0961838 0161381 0918837 0715282 0162820 0694263 0271248 0387462 0959886 1055304
CLASS=TRAVEL	0961838 0161381 0715282 0162820 0694263	0961838 0161381 0918837 0715282 0162820 0694263 0271248 0387462 0959886 1055304

CLASS=VIDEO	0108541 0515280	-
CLASS=VIDEO	0108541 0515280	1099708 0540822 0703169 0315215 0093181 0612638 0524332 0679039 0902310 0108541 0515280 0686684 0162607 0876320 0221986 0733318 1123536 0495323 0401401 0641804
CLASS=VIDEO	0108541 0515280	0108541 0515280 0754212 0880931 0444946 0880931 1012920

CLASS=UNKNOWN	0123481 1039257 0902310 0694599	-
CLASS=UNKNOWN	0123481 1039257 0902310 0694599	0123481 1039257 0902310 0694599 0006789 0754212 0880931 0444946 0061182 0006789
CLASS=UNKNOWN	0123481 1039257 0902310 0694599	0988596 0256265 0291357 0061182 0517458 0706184 0283234
CLASS=UNKNOWN	0123481 1039257 0902310 0694599	0988596 0256265 0291357 0061182 0517458 0706184 0283234
CLASS=UNKNOWN	0123481 1039257 0902310 0694599	0080861 0484948 0907635 1062359
CLASS=UNKNOWN	0123481 1039257 0902310 0694599	0123481 1039257 0902310 0694599 0006789 0754212 0880931 0444946 0061182 0006789
CLASS=UNKNOWN	0988596 0256265 0291357 0061182 0517458 0706184 0283234 0727209 0995962	-
CLASS=UNKNOWN	0988596 0256265 0291357 0061182 0517458 0706184 0283234 0727209 0995962	0220949 0610559 0706184 0283234 0888307 0612638 0918837
CLASS=UNKNOWN	0988596 0256265 0291357 0061182 0517458 0706184 0283234 0727209 0995962	-
CLASS=NOVEL	0220949 0610559 0706184 0283234 0888307 0612638 0918837 0727209 0995962	-
CLASS=UNKNOWN	0988596 0986215 0748782 1039031 0706184 0283234	-
CLASS=UNKNOWN	0988596 0986215 0748782 1039031 0706184 0283234	0988596 0986215 0748782 1039031 0706184 0283234 0123481 0772486 0118175 1117219 0638284 1050903 1098550 0021215 0561134 0784491 0733318 0123832 0727209 0995962 0694263
CLASS=UNKNOWN	0988596 0256265 0291357 0061182 0517458 0706184 0283234	-
CLASS=UNKNOWN	0988596 0256265 0291357 0061182 0517458 0706184 0283234	0123481 1039257 0902310 0694599
CLASS=UNKNOWN	0988596 0256265 0291357 0061182 0517458 0706184 0283234	0988596 0986215 0748782 1039031 0706184 0283234
CLASS=UNKNOWN	0988596 0256265 0291357 0061182 0517458 0706184 0283234	0988596 0256265 0291357 0061182 0517458 0706184 0283234 1034216 0127222 0118175 0123481 0872080 0424184 0291357 1035461 1112246 0557667 0649446 1064033 0490159
CLASS=UNKNOWN	0988596 0256265 0291357 0061182 0517458 0706184 0283234	-
CLASS=UNKNOWN	0123481 1039257 0902310 0694599 0727209 0995962	-
CLASS=UNKNOWN	0123481 1039257 0902310 0694599 0727209 0995962	0123481 1039257 0902310 0694599 0006789 0754212 0880931 0444946 0061182 0006789
CLASS=UNKNOWN	0123481 1039257 0902310 0694599 0727209 0995962	-
CLASS=UNKNOWN	0988596 0986215 0748782 1039031 0706184 0283234	-
CLASS=UNKNOWN	0988596 0986215 0748782 1039031 0706184 0283234	0988596 0986215 0748782 1039031 0706184 0283234 0123481 0772486 0118175 1117219 0638284 1050903 1098550 0021215 0561134 0784491 0733318 0123832 0727209 0995962 0694263
CLASS=UNKNOWN	0988596 0986215 0748782 1039031 0706184 0283234	0988596 0986215 0748782 1039031 0706184 0283234 0748782 0158475 0350684 0463453 0754212 0988596 0986215 0748782 1039031 0706184 0283234 0123481 0772486 0118175 1117219 0754212 0923912 0002222 1123535 0436301 1115463 0409707
CLASS=UNKNOWN	0988596 0986215 0748782 1039031 0706184 0283234	0220949 0610559 0706184 0283234 0888307 0612638 0918837
CLASS=UNKNOWN	0988596 0986215 0748782 1039031 0706184 0283234	0220949 0610559 0706184 0283234 0888307 0612638 0918837
CLASS=UNKNOWN	0988596 0986215 0748782 1039031 0706184 0283234	0220949 0610559 0706184 0283234 0888307 0612638 0918837
CLASS=NOVEL	0220949 0610559 0706184 0283234 0888307 0612638 0918837 0727209 0995962	-
CLASS=NOVEL	0220949 0610559 0706184 0283234 0888307 0612638 0918837 0727209 0995962	0220949 0610559 0706184 0283234 0888307 0612638 0918837 0406197 0220949 0610559 0706184 0283234 0888307 0612638 0918837 0123481 0772486 0118175 1117219 0784491 0863141 0077243
CLASS=NOVEL	0220949 0610559 0706184 0283234 0888307 0612638 0918837 0727209 0995962	-
CLASS=NOVEL	0220949 0610559 0706184 0283234 0888307 0612638 0918837 0727209 0995962	-
CLASS=NOVEL	0220949 0610559 0706184 0283234 0888307 0612638 0918837 0727209 0995962	0123481 1039257 0902310 0694599
CLASS=NOVEL	0220949 0610559 0706184 0283234 0888307 0612638 0918837 0727209 0995962	0220949 0610559 0706184 0283234 0888307 0612638 0918837 0754212 0220949 0610559 0706184 0283234 0888307 0612638 0918837 0748782 0158475 0350684 0463453 0754212 0003252 0528981 0439933 0694599 0754212 0289703 0318374 1105456
CLASS=UNKNOWN	0123481 1039257 0902310 0694599	-
CLASS=UNKNOWN	0123481 1039257 1071079 1007426	-
CLASS=UNKNOWN	0123481 1039257 1071079 1007426	0123481 1039257 1071079 1007426 0754212 0123481 1039257 1071079 1007426 0748782 0158475 0350684 0463453 0754212 0951791 0052080 0754212 0289703 0318374 1105456
CLASS=UNKNOWN	0123481 1039257 1071079 1007426	0123481 1039257 1071079 1007426 0123481 0772486 0118175 1117219 0638284 1050903 1098550 0021215 0561134 0784491 0334716 0077243 0727209 0995962
CLASS=UNKNOWN	0123481 1039257 1071079 1007426	0080861 0484948 0678562 0907635
CLASS=UNKNOWN	0080861 0484948 0678562 0907635 0727209 0995962	-
CLASS=UNKNOWN	0080861 0484948 0678562 0907635 0727209 0995962	0080861 0484948 0678562 0907635 0754212 0080861 0484948 0678562 0907635 0748782 0158475 0350684 0463453 0754212 0999132 0881718 0057045 0505193 0754212 0289703 0318374 1105456
CLASS=NOVEL	0220949 0610559 0706184 0283234 0888307 0612638 0918837 0727209 0995962	-
CLASS=NOVEL	0220949 0610559 0706184 0283234 0888307 0612638 0918837 0727209 0995962	0220949 0610559 0706184 0283234 0888307 0612638 0918837 0754212 0220949 0610559 0706184 0283234 0888307 0612638 0918837 0748782 0158475 0350684 0463453 0754212 0003252 0528981 0439933 0694599 0754212 0289703 0318374 1105456
CLASS=NOVEL	0220949 0610559 0706184 0283234 0888307 0612638 0918837 0727209 0995962	0220949 0610559 0706184 0283234 0888307 0612638 0918837 0123481 0772486 0118175 1117219 0638284 1050903 1098550 0021215 0561134 0784491 0733318 0123832 0727209 0995962 0694263
CLASS=NOVEL	0220949 0610559 0706184 0283234 0888307 0612638 0918837 0727209 0995962	0123481 1039257 0902310 0694599
CLASS=UNKNOWN	0123481 1039257 0902310 0694599	-
CLASS=UNKNOWN	0123481 1039257 0902310 0694599	0123481 1039257 0902310 0694599 0006789 0754212 0880931 0444946 0061182 0006789
CLASS=UNKNOWN	0123481 1039257 0902310 0694599	0890468 0283234 0226989 0078021
CLASS=UNKNOWN	0123481 1039257 0902310 0694599	0890468 0283234 0226989 0078021
CLASS=UNKNOWN	0890468 0283234 0226989 0078021 0727209 0995962	-
CLASS=UNKNOWN	0890468 0283234 0226989 0078021 0727209 0995962	0890468 0283234 0226989 0078021 0123481 0772486 0118175 1117219 0406197 0890468 0283234 0226989 0078021 0638284 1050903 1098550 0748782 0158475 0350684 0463453 0754212 0735687 1041512 0158475 0578321
CLASS=UNKNOWN	0890468 0283234 0226989 0078021 0727209 0995962	0890468 0283234 0226989 0078021 0123481 0772486 0118175 1117219 0784491 0890468 0283234 0226989 0078021 0727209 0995962 0650969
CLASS=UNKNOWN	0890468 0283234 0226989 0078021 0727209 0995962	-
CLASS=UNKNOWN	0890468 0283234 0226989 0078021 0727209 0995962	0890468 0283234 0226989 0078021 0638284 1050903 1098550 0754212 0890468 0283234 0226989 0078021 0123481 0772486 0118175 1117219 0478926 0948266 0754212 0740310 0312542 1034529

CLASS=GAME | CLASS=VIDEO	0399721 0686684 0727209 0162820 0042895	-
CLASS=GAME | CLASS=VIDEO	0399721 0686684 0727209 0162820 0042895	0225635 0727209 0162820 0042895 0774308 0399721 0686684 0162820 0042895 0774308 0399721 0686684 0530046 0170104 0049361 0092620 0406197 0399721 0686684 0727209 0162820 0042895 0406197 0399721 0686684 0530046 0170104 0580929 0790345 0106377 1059187 0108865 0879828 0708416 0550803
CLASS=GAME | CLASS=VIDEO	0399721 0686684 0727209 0162820 0042895	0884749 0085243 0727209 0162820 0042895 0754212 1101400 0074554 0399721 0686684 0727209 0162820 0042895 0754212 0965192 0085243 0693595 0838222 0461549 1025301 0123480 1062359 0838222 0987904 0507364 0727209 0162820 0042895 0190918 0884749 0085243 0727209 0162820 0042895 0855657 0748782 0996068 0659825 0794357

CLASS=VIDEO	0534713 0555638 0979292 0464472 0546639	-
CLASS=VIDEO	0534713 0555638 0979292 0464472 0546639	0185923 0528981 0534713 0555638 0162820 0042895 1080916 0770907 0534713 0555638 0979292 0464472 0546639 1059187 1055617 0259503 0701814 0438139 0696148 0214274 0856139 1112955 0911248 0754212 0951375 0614607 0694263
CLASS=VIDEO	0534713 0555638 0979292 0464472 0546639	-
CLASS=VIDEO	0534713 0555638 0979292 0464472 0546639	1085353 0464136 0512458 1126862 0410579 0176703 0295063 1042506 1017669 0214743 0534713 0555638 0979292 0464472 0546639 0172646 0754212 0772486 0003252 0588522 1025301 0754212 0772486 0003252 0694263
CLASS=VIDEO	0534713 0555638 0979292 0464472 0546639	0479956 0372690 0238317 0123481 0855657 0534713 0555638 0979292 0464472 0546639 0754212 0161381 1025301 0694263 0772486 1061372 0031957 0054135

CLASS=OTHER	0355664 0388397 0002222	-
CLASS=OTHER	0355664 0388397 0002222	0343774 0559769

CLASS=VIDEO	0566298 0974387 0214274	-
CLASS=VIDEO	0566298 0974387 0214274	0566298 0974387 0214274 0754212 0880931 0444946 0880931 1012920

CLASS=GAME | CLASS=VIDEO	1042506 0539460 0437326 1025301 0869266 0104869	-
CLASS=GAME | CLASS=VIDEO	1042506 0539460 0437326 1025301 0869266 0104869	1042506 0539460 0437326 1025301 0869266 0231073
CLASS=UNKNOWN	1042506 0539460 0437326 1025301 0869266 0231073	-
CLASS=UNKNOWN	1042506 0539460 0437326 1025301 0869266 0231073	1042506 0539460 0437326 1025301 0869266 0377791
CLASS=UNKNOWN	1042506 0539460 0437326 1025301 0869266 0231073	1042506 0539460 0437326 1025301 0869266 0327622 0880931 0444946 0880931 1012920
CLASS=GAME | CLASS=VIDEO	1042506 0539460 0437326 1025301 0869266 0377791	-
CLASS=GAME | CLASS=VIDEO	1042506 0539460 0437326 1025301 0869266 0377791	1042506 0539460 0437326 1025301 0869266 1047250
